가맹점구분번호,상권,업종,risk_score_xgb
BFD597B479,왕십리,한식-국밥/설렁탕,0.003420953
BFDC273AED,성수,커피전문점,0.012412768
BFFAC4B600,성수,한식-육류/고기,0.011023844
C01850577F,신금호,백반/가정식,0.014991212
C02F2D3CAA,왕십리,일식당,0.004295342
C04BD1DD58,성수,식료품,0.00115701
C04EA4122D,뚝섬,백반/가정식,0.000293773
C058744372,행당,식료품,0.026450532
C05AB78A24,왕십리,인삼제품,9.12E-05
C068094A9E,답십리,한식-육류/고기,9.23E-05
C078C96A10,뚝섬,카페,0.018330107
C07C0292B5,성수,식료품,0.001785188
C08E57AC76,마장동,한식-찌개/전골,0.003156022
C0A51FB362,한양대,동남아/인도음식,0.027173176
C0B5FF000E,장한평자동차,한식-단품요리일반,0.01658113
C0CA103816,왕십리,미곡상,4.17E-05
C0E191132C,왕십리,한식-해물/생선,0.000576918
C0FFD3E7B0,신금호,와인바,0.002008021
C11AF827CF,왕십리,백반/가정식,0.000660588
C12009C4BE,뚝섬,양식,0.006314939
C1259FB5AB,한양대,한식-육류/고기,0.002768054
C135324315,금남시장,수산물,0.020085858
C15C0FAF26,마장동,청과물,6.02E-05
C15F41870C,왕십리,포장마차,0.005689102
C168E9F433,마장동,축산물,0.000265347
C174E3CA47,행당,치킨,0.009332853
C1853F0228,왕십리,한식-해물/생선,0.014592161
C18835BA2E,왕십리,포장마차,0.001988976
C18C547370,금남시장,양식,0.009699839
C1A729DDD7,왕십리,요리주점,0.001401755
C1B6121B9C,뚝섬,베이커리,0.008433939
C1C06DF70A,한양대,아이스크림/빙수,0.002378619
C1C2E714D4,왕십리,백반/가정식,0.003362427
C1C544732B,금남시장,주류,0.025357291
C1C5F1B907,왕십리,백반/가정식,0.00191206
C1CF5ADDEC,한양대,치킨,0.048028845
C1D8EF8820,왕십리,이자카야,0.004244869
C1E11E7838,성수,담배,0.004747189
C1FA7755FC,성수,백반/가정식,0.03700604
C21A5454F4,신금호,미곡상,0.025713127
C21D7968F4,신금호,치킨,0.044593178
C2207433F7,한양대,도시락,0.001566057
C22422FD12,행당,치킨,0.010982534
C224A1BCA1,한양대,한식-육류/고기,0.00111853
C2261977A8,마장동,축산물,0.004812353
C229B393D6,성수,인삼제품,0.019171536
C22B08730F,뚝섬,호프/맥주,0.00094645
C241964DED,신금호,식품 제조,0.000301408
C256EA2AC7,뚝섬,중식당,0.016769499
C265B15B41,금남시장,백반/가정식,0.013140049
C26F430D81,신금호,미곡상,0.00348674
C2738D1B5D,왕십리,피자,0.002835047
C2917321B5,성수,카페,0.004029974
C2A4BBE3AF,왕십리,룸살롱/단란주점,0.000565631
C2A525F314,장한평자동차,일반 유흥주점,0.11686569
C2F9610A34,마장동,아이스크림/빙수,0.000106806
C30C25CDA5,마장동,축산물,0.000214805
C30D7020C4,성수,주류,0.01254029
C31C533DC4,성수,백반/가정식,0.002881311
C3358FB0BB,왕십리,햄버거,0.008161454
C33E478AD0,뚝섬,백반/가정식,0.016516376
C356A661EB,한양대,호프/맥주,0.22155656
C372007CE6,성수,한식-단품요리일반,0.012210461
C37E3670B1,행당,식료품,0.032523435
C380136CEA,뚝섬,양식,0.036907405
C3BF4915D5,성수,양식,0.004316272
C3CE191BFB,금남시장,이자카야,0.003614213
C3D19B4AAD,왕십리,한식-해물/생선,0.000476423
C3D4010F52,성수,카페,0.1268469
C3D51FA850,뚝섬,양식,0.00650509
C3E5582C1B,한양대,분식,0.021600137
C3E6D8B14F,행당,인삼제품,0.001509411
C3EB37225E,성수,한식-단품요리일반,0.022391059
C40079D748,왕십리,식료품,5.87E-05
C41A3932CE,뚝섬,백반/가정식,0.019989561
C42A4207F3,답십리,농산물,0.003345753
C432317FC6,답십리,한식-해물/생선,0.001219739
C45383D8D3,뚝섬,일식당,0.005856289
C45BC175C8,옥수,커피전문점,0.001258491
C46428C39E,왕십리,농산물,0.006831838
C47DE85D62,뚝섬,식료품,0.005074251
C4A3CC1A88,왕십리,한식-단품요리일반,0.01955882
C4B01C15B0,성수,중식당,0.00941259
C4B2112114,성수,양식,0.006985831
C4BF630797,뚝섬,양식,0.052947406
C4EB3CD558,왕십리,식료품,0.008267425
C506E14D73,행당,한식-국수/만두,0.005800238
C508123D9A,성수,중식당,0.006334256
C525E44DDB,마장동,축산물,0.000262324
C530609FDA,한양대,한식-육류/고기,0.15928651
C534CA7692,옥수,한식-육류/고기,0.003200338
C537E1C417,왕십리,떡/한과 제조,0.001199676
C53BCF7844,성수,한식-단품요리일반,0.007494514
C549675902,마장동,축산물,0.010610235
C56839C38F,뚝섬,백반/가정식,0.018731043
C59F032CAC,한양대,샌드위치/토스트,0.002834098
C5BB2467D5,성수,일식당,0.04007912
C5BFDBE81E,왕십리,한식-육류/고기,0.002016962
C5C7C7B0FE,뚝섬,백반/가정식,0.005036147
C5CAC5BC9E,신금호,식료품,0.002149431
C5CC45C4BE,한양대,치킨,0.03890033
C5DBF39698,성수,아이스크림/빙수,0.010478916
C5E2F46391,성수,백반/가정식,0.006106391
C5F8521BC4,답십리,백반/가정식,0.000598211
C5FB5DF5D0,뚝섬,양식,0.007110563
C605E52DD9,금남시장,식료품,0.005859511
C6078C61EF,마장동,한식-육류/고기,0.000591693
C6100F7EF1,뚝섬,반찬,0.005907671
C6363F8E19,금남시장,커피전문점,0.001870193
C64FD46BFC,행당,축산물,0.008880584
C65FEFD6D4,성수,커피전문점,0.008387546
C67A90C6B4,마장동,축산물,0.39635158
C6A16C1225,왕십리,한식-육류/고기,0.003364065
C6A7D1B09B,왕십리,카페,0.010852312
C6BCB34B2F,왕십리,카페,0.003877249
C6C9F3F826,성수,분식,0.028618952
C70D8E86E1,뚝섬,베이커리,0.001407753
C710E8B62F,마장동,축산물,0.0041329
C719A39BCF,금남시장,요리주점,0.010558651
C71D78655F,장한평자동차,카페,0.9117337
C7323D89BF,답십리,일식-참치회,0.002216114
C74C8A6CB8,한양대,한식-단품요리일반,0.000123205
C75AC23756,행당,축산물,0.022624176
C766BAD8FB,왕십리,커피전문점,0.00235869
C76B1790F8,뚝섬,카페,0.009693809
C76DAFE8C1,행당,카페,0.03252989
C7A37F14A6,답십리,식료품,0.06512076
C7B69482A3,성수,카페,0.051253412
C7CFDB1BF1,뚝섬,한식-국밥/설렁탕,0.009592127
C7D707F1E2,마장동,축산물,0.006939114
C7E3B6D61A,왕십리,한식-단품요리일반,0.17464395
C7EB1E8F0F,성수,분식,0.006740602
C7F49C4961,뚝섬,카페,0.014024118
C800A70770,뚝섬,식료품,0.000270348
C818CC20CF,왕십리,한식-육류/고기,0.004909108
C81BDB335C,금남시장,한식-냉면,0.003008817
C829E2FF48,뚝섬,일식당,0.01212956
C82F7B7133,왕십리,한식-국수/만두,0.000576563
C83AA6A77D,성수,요리주점,0.01070915
C83DB3B632,마장동,축산물,0.001388082
C83F9C3B91,성수,한식-단품요리일반,0.019912986
C8670ECB8D,신금호,한식-단품요리일반,0.020525277
C8748625BA,마장동,한식-육류/고기,0.001629465
C87781D0BD,왕십리,한식-육류/고기,0.007985421
C87A5EFBD3,신금호,한식-냉면,0.006749665
C8892CAE05,왕십리,식료품,0.012163168
C8A02ED0B7,왕십리,한식-단품요리일반,0.005022451
C8BFE622A5,성수,구내식당/푸드코트,0.2441158
C8DB619114,성수,백반/가정식,0.009512196
C8E1C54769,신금호,한식-국수/만두,0.005075039
C8E76C194D,한양대,한식-단품요리일반,0.001605668
C8ECC49AA2,성수,한식-해물/생선,0.002410095
C919038375,왕십리,한식-육류/고기,0.010113299
C920395745,행당,치킨,0.042956296
C93B3BC4D1,성수,일식당,0.02052187
C948BD5C50,성수,한식-찌개/전골,0.006156028
C950C04B17,성수,식료품,0.00160288
C9550798B7,마장동,축산물,0.000952723
C95A3B0715,장한평자동차,백반/가정식,0.003221791
C970710431,뚝섬,양식,0.033859685
C980A72248,답십리,농산물,0.007932502
C990B38CA7,신금호,베이커리,0.001762881
C9915FFC82,왕십리,한식-육류/고기,0.001813149
C9934643AC,성수,일식당,0.015691213
C99550815C,한양대,농산물,0.0952765
C9EC8F7695,성수,백반/가정식,0.001266979
C9EF27B57A,성수,백반/가정식,0.012529366
C9F99AA41B,성수,백반/가정식,0.000687586
C9FDD0D766,왕십리,치킨,0.008301626
C9FF8B2E0B,금남시장,한식-찌개/전골,0.02154632
CA01F6A76C,왕십리,요리주점,0.014765839
CA28FD6B8A,행당,미곡상,0.003117917
CA3624AE85,옥수,반찬,0.0003041
CA4136E334,장한평자동차,건강식품,0.000110327
CA43DFDEA8,성수,햄버거,0.012200458
CA4D5857BC,성수,커피전문점,0.008126715
CA5307D30A,왕십리,카페,0.006233232
CA54464181,성수,카페,0.014060348
CA5F53A33F,한양대,백반/가정식,0.00784755
CA60093BA7,답십리,기타세계요리,0.01790566
CA789A700E,성수,백반/가정식,0.005700813
CA81C3788D,금남시장,농산물,0.04902516
CACF934A33,장한평자동차,백반/가정식,0.007487924
CACFB96D47,왕십리,한식-단품요리일반,0.018963767
CAD1383581,왕십리,룸살롱/단란주점,0.002399615
CADFDBF8E5,뚝섬,한식-육류/고기,0.02409071
CAF68EC2CB,마장동,카페,0.024274588
CB17914E57,성수,일식당,0.070643716
CB2533B6A3,금남시장,한식-해물/생선,0.006987279
CB2F55FC97,한양대,한식-육류/고기,0.030685635
CB3797D731,왕십리,중식당,0.003212553
CB42B1688B,왕십리,카페,0.011153345
CB9C109826,행당,식료품,0.006750666
CBBE8C9ACE,성수,중식당,0.002683101
CC1114DFB5,성수,백반/가정식,0.012048863
CC2F434D9D,금남시장,농산물,0.006944022
CC35AA9223,한양대,치킨,0.02180452
CC35F3E6A1,마장동,축산물,0.003438161
CC3A3D392C,금남시장,동남아/인도음식,0.056203622
CC6E68F51E,성수,한식-육류/고기,0.003498963
CC80B4E678,마장동,분식,0.002902363
CC85B20721,마장동,베이커리,0.001216361
CC8638F044,왕십리,반찬,0.002251185
CC9BA90614,금남시장,식료품,0.002508621
CCA3577DE7,왕십리,한식-육류/고기,0.025501776
CCAD277073,성수,룸살롱/단란주점,0.011997201
CCC1A20AF8,성수,동남아/인도음식,0.004885253
CCD21AE0A4,왕십리,한식-단품요리일반,0.000779382
CCD6FF6A66,왕십리,백반/가정식,0.010171247
CCE28D1338,성수,백반/가정식,0.005640028
CCFF1D98D6,왕십리,치킨,0.005784539
CD0848A352,뚝섬,주스,0.001906078
CD0A4EA5E0,왕십리,한식-육류/고기,0.002397255
CD0C6BA93A,성수,양식,0.003524473
CD14EDE90F,뚝섬,카페,0.016053736
CD17D7F552,마장동,축산물,0.012198414
CD4571800C,왕십리,카페,0.000586676
CD4D9C986E,뚝섬,베이커리,0.011850295
CD542717CA,장한평자동차,식료품,0.040290486
CDAEDB0A25,마장동,커피전문점,0.000913048
CDD05905F4,답십리,축산물,0.000190526
CDDAE64AC2,왕십리,한식-단품요리일반,0.001027181
CDDFB5390C,뚝섬,반찬,0.000257581
CDF016103F,왕십리,축산물,0.001241049
CDFDDEE207,금남시장,한식-단품요리일반,0.019071272
CE0E9B9A73,뚝섬,양식,0.053026795
CE23799B3A,신금호,한식-국밥/설렁탕,0.001519236
CE35329FA0,뚝섬,한식-국수/만두,0.009900513
CE3D519C06,한양대,한식-해물/생선,0.005666256
CE412204AA,금남시장,한식-육류/고기,0.39570263
CE4E66121E,마장동,축산물,0.003064403
CE70A9427E,뚝섬,일반 유흥주점,0.00099968
CEC2707AF8,한양대,커피전문점,0.00066886
CECDA06CB5,마장동,백반/가정식,0.008738232
CED054F322,성수,와인바,0.0654166
CED8E4AEE5,장한평자동차,카페,0.25222144
CEF3D93273,행당,떡/한과 제조,0.005714812
CEF5C00333,답십리,한식-해물/생선,0.000254537
CF090D5B8C,마장동,축산물,0.000285657
CF11E9E059,성수,커피전문점,0.013833595
CF178591B8,왕십리,한식-찌개/전골,0.006118201
CF185DF6A6,한양대,한식-단품요리일반,0.042404428
CF19A96F63,뚝섬,양식,0.05240717
CF4878F0AB,옥수,한식-육류/고기,0.000592011
CF7D4E4D69,옥수,한식-국밥/설렁탕,0.004051426
CF851F9D05,뚝섬,한식-단품요리일반,0.007976553
CF932F2737,왕십리,백반/가정식,0.007441959
CF93CCB79E,왕십리,식료품,0.000124692
CFA3039DF1,마장동,축산물,0.04105381
CFA4B1B1C8,뚝섬,요리주점,0.17257342
CFC3884DF7,신금호,한식-육류/고기,0.08091435
CFE1DBB894,왕십리,분식,0.00879647
CFE95F9727,왕십리,치킨,0.05282548
D01DF9EC5F,성수,카페,0.009057811
D02B6565D1,왕십리,한식-단품요리일반,0.007353118
D04449492B,마장동,축산물,0.001620281
D04EE73563,성수,한식-단품요리일반,0.025825003
D09E2B3D82,성수,한식-죽,0.015390813
D0ACBE7CA2,왕십리,농산물,0.005298287
D0C8ACE492,답십리,커피전문점,0.15484269
D0E89E2812,답십리,아이스크림/빙수,0.001097505
D0ECE18966,금남시장,한식-육류/고기,0.000422342
D10F02182E,금남시장,청과물,0.010764304
D1138B8FD3,한양대,한식-육류/고기,0.013967841
D140A43C4D,답십리,농산물,0.004516352
D17F92EAE0,한양대,아이스크림/빙수,0.010751288
D197369754,성수,한식-육류/고기,0.003358822
D19DEE1724,신금호,룸살롱/단란주점,0.000190292
D1AB16DDC4,마장동,축산물,0.000351888
D1AD4D966E,성수,베이커리,0.004121874
D1BD109F16,금남시장,요리주점,0.007927111
D1DF607320,한양대,한식-단품요리일반,0.048226558
D1EB295A18,성수,백반/가정식,0.000575466
D20D8BF71F,뚝섬,일반 유흥주점,0.03257563
D218E37580,왕십리,도시락,0.007411523
D21FE6A7B4,성수,카페,0.003535542
D23184A6DD,왕십리,한식-육류/고기,0.00369828
D2392DB08D,마장동,한식-감자탕,0.006543808
D267FDAB6F,한양대,동남아/인도음식,0.002027184
D2863D50C7,왕십리,백반/가정식,0.008545373
D29AB82613,성수,한식-육류/고기,0.004082461
D2C222F8FA,왕십리,반찬,0.00063218
D2CDCFE2D4,성수,한식-단품요리일반,0.026900843
D2DAE82D97,성수,호프/맥주,0.00770196
D2E6E383CD,성수,커피전문점,0.01065231
D2FC15A5E1,성수,백반/가정식,0.001670622
D333ECD384,금남시장,룸살롱/단란주점,0.014560668
D3477E9950,뚝섬,베이커리,0.056886192
D354915A15,성수,한식-해물/생선,0.006609908
D3556C1BB8,성수,분식,0.004340024
D395BA1A40,성수,일식당,0.025016565
D3965999F4,금남시장,치킨,0.005660351
D3A10D3E66,성수,한식-단품요리일반,0.17432113
D3A976635B,성수,중식당,0.009783095
D3B3CDB5D1,왕십리,베이커리,0.023853231
D3B91AFDFF,성수,한식-국밥/설렁탕,0.00887815
D3C7D7CE86,옥수,한식-국수/만두,0.000451446
D3C9F2C2F5,뚝섬,한식-국밥/설렁탕,0.016645001
D3CEEC6D94,성수,한식-단품요리일반,0.06989448
D3DEA832D8,왕십리,일식당,0.001965309
D3E9691832,성수,한식-육류/고기,0.006259012
D3E9FFD90F,한양대,카페,0.036010142
D3F29D0C95,성수,커피전문점,0.009688133
D401EA47BD,성수,양식,0.001580879
D402962627,성수,한식-국수/만두,0.011039429
D406BC7817,성수,한식-해물/생선,0.012185464
D413A3CF88,성수,호프/맥주,0.002623719
D427F7C6AB,마장동,포장마차,0.001462263
D438843206,한양대,일식당,0.001908979
D44E72CCFC,성수,한식-육류/고기,0.015098836
D45A8799DB,왕십리,피자,0.001467994
D47A773B8E,왕십리,일식당,0.008755824
D484C380BF,금남시장,아이스크림/빙수,0.002881217
D488494DEF,마장동,축산물,0.023288172
D491F00E17,한양대,한식-육류/고기,0.046877638
D4AA4CAA8D,성수,중식당,0.10850252
D4AD2AD30A,왕십리,분식,0.004786351
D4B36C76C4,답십리,카페,0.001269109
D4BD053ECB,뚝섬,일반 유흥주점,0.004007456
D4C5EBD12F,행당,백반/가정식,0.012310042
D4DF58F26D,답십리,호프/맥주,0.033944156
D511E3D8B1,금남시장,한식-육류/고기,0.020732805
D529C1154C,성수,샌드위치/토스트,0.0753874
D52B8311A4,왕십리,한식-해물/생선,0.017769635
D573756B9C,왕십리,요리주점,0.011110377
D57855D6EF,왕십리,카페,0.006393202
D5845DCD06,뚝섬,커피전문점,0.005666317
D58C9C52D1,왕십리,한식-육류/고기,0.005371812
D5909AB680,행당,식료품,0.00454066
D592366647,성수,한식-단품요리일반,0.09656402
D59EAA6064,성수,일식-덮밥/돈가스,0.017770117
D5A688AFCD,성수,한식-국밥/설렁탕,0.001413002
D5CE662890,금남시장,축산물,0.030353157
D5CFCB32BA,마장동,축산물,0.001372306
D5CFD2B5BF,한양대,피자,0.003962664
D5D2A1D534,왕십리,치킨,0.00466833
D5D64A7CE8,성수,일식당,0.10446423
D5F0182675,성수,카페,0.00801531
D5FAEB61B0,신금호,커피전문점,0.012941732
D612EC720C,성수,한식-해물/생선,0.002721442
D6267FEEEA,성수,한식-단품요리일반,0.06952649
D631BCEA77,왕십리,요리주점,0.000625809
D63B351295,행당,중식당,0.3444104
D64DEC08B9,신금호,한식-단품요리일반,0.012421345
D669157A58,뚝섬,한식-단품요리일반,0.003719699
D66D8AD118,신금호,청과물,0.09987141
D670574C48,성수,한식-단품요리일반,0.002938134
D6745235EA,왕십리,요리주점,0.002950939
D67C0BE6A2,성수,양식,0.003839231
D6BA8B518B,왕십리,백반/가정식,0.003097786
D6C06FDF89,왕십리,호프/맥주,0.000986438
D6F0487E3E,마장동,축산물,0.00732687
D6F7A9FA64,답십리,한식-육류/고기,0.006661133
D7028A57A2,왕십리,한식-단품요리일반,0.002493946
D709A19B89,신금호,한식-육류/고기,0.009496611
D72BC9D1A2,한양대,카페,0.001630515
D731C6D372,행당,커피전문점,0.003070093
D749124593,금남시장,카페,0.013754599
D756AE959B,한양대,한식-단품요리일반,0.03507176
D757DF77E2,장한평자동차,백반/가정식,0.01017057
D77841D9B4,뚝섬,스테이크,0.010682716
D78D9659F1,행당,카페,0.061212227
D78F1F696C,성수,호프/맥주,0.001641819
D799D3A520,신금호,농산물,0.000247867
D7B0E38FA8,성수,한식-육류/고기,0.00560322
D7EAFE3D88,성수,분식,0.010479385
D7F0860579,마장동,축산물,0.00022658
D7FE7C347D,왕십리,한식-해물/생선,0.115317926
D822E86B3D,신금호,한식-단품요리일반,0.002700865
D827FBA72F,신금호,한식-감자탕,0.012283957
D83C7B324D,성수,양식,0.020441975
D83FD7E108,성수,일식당,0.033598594
D85CD85462,왕십리,한식뷔페,0.000748039
D8669EE2FB,성수,식료품,0.005259495
D86773997F,마장동,주류,0.002164461
D877FBFA11,뚝섬,커피전문점,0.009890548
D87C249A76,마장동,한식-육류/고기,6.56E-05
D87CAF8855,옥수,분식,9.90E-05
D88940EE2F,신금호,한식-찌개/전골,0.000775124
D89DEC9B29,성수,햄버거,0.012035797
D8A875AA9D,왕십리,한식-육류/고기,0.002311464
D8B9E99952,왕십리,한식-육류/고기,0.000318488
D8C7681945,왕십리,한식-죽,0.028438749
D8D358541B,성수,한식-국밥/설렁탕,0.015071943
D8D8741AE4,장한평자동차,백반/가정식,0.00839826
D97D0EEBFE,한양대,베이커리,0.014123549
D983AF8437,성수,일반 유흥주점,0.005293613
D98E86E1EF,뚝섬,한식-단품요리일반,0.009697654
D9A68478F5,왕십리,한식-해물/생선,0.000224647
D9A857451B,한양대,양식,0.030807836
D9A86A4A3C,성수,일식-덮밥/돈가스,0.004054993
D9B4DCAFB9,옥수,한식-육류/고기,0.000109482
D9C06C8643,뚝섬,한식-단품요리일반,0.026449194
D9C37DB102,답십리,한식-육류/고기,0.0369302
D9D5B30E21,성수,베이커리,0.007742456
DA01E5E1CB,뚝섬,치킨,0.010128093
DA16B2905C,왕십리,분식,0.003920629
DA1B23659C,뚝섬,떡/한과 제조,0.001058611
DA258C9262,한양대,양식,0.00243242
DA38CBD132,왕십리,카페,0.002444917
DA3D8B1FB0,금남시장,건강식품,0.006291464
DA3FBABC19,금남시장,한식-단품요리일반,0.023757473
DA4547AB2F,성수,한식-육류/고기,0.016804788
DA4DC755CB,장한평자동차,커피전문점,0.010668388
DA5B732423,뚝섬,커피전문점,0.001205159
DA66A755A8,금남시장,한식-육류/고기,0.008259239
DA7113101B,성수,식료품,0.006319325
DA72A54F82,금남시장,분식,0.000522503
DA74E018B2,왕십리,한식-육류/고기,0.006286333
DA7C0F3255,왕십리,한식-육류/고기,0.003567014
DA830AD4F9,뚝섬,와인바,0.007710821
DA9FEE893A,성수,양식,0.002698759
DABAA47F1B,성수,분식,0.003932414
DABB8F4DFF,뚝섬,베이커리,0.002441239
DABFCC04D8,왕십리,한식-육류/고기,0.020458065
DAD28E1892,왕십리,한식-찌개/전골,0.000948745
DAD6A93B87,왕십리,햄버거,0.003691555
DADB178866,뚝섬,분식,0.015614275
DAE13C0508,성수,양식,0.010549215
DAFBA48973,왕십리,한식-해물/생선,0.003036093
DB02976DF2,답십리,축산물,0.001395199
DB1E0B5C1E,왕십리,호프/맥주,0.0309922
DB3164F768,성수,분식,0.009036598
DB4CA4D632,뚝섬,카페,0.001026931
DB794CF0E3,마장동,분식,0.001924724
DBC4830070,답십리,요리주점,0.000869021
DBD3191157,뚝섬,중식당,0.0206732
DC1615940E,성수,한식-단품요리일반,0.008432994
DC17B81D3E,신금호,호프/맥주,0.006439646
DC2433C636,마장동,축산물,0.01123471
DC3C4F794B,성수,와인바,0.006740787
DC6768DBDA,금남시장,한식-육류/고기,0.003720482
DC88E0D1FD,성수,양식,0.019513262
DC91CAB11B,뚝섬,베이커리,0.15291958
DCC50120CB,한양대,식료품,0.003200624
DCDA685076,뚝섬,백반/가정식,0.036333367
DCF5AF5EC7,한양대,한식-단품요리일반,0.002817442
DCF7BBE73E,한양대,분식,0.027276704
DD0FCFEDE6,왕십리,커피전문점,0.028058164
DD282F5170,뚝섬,일식당,0.00010046
DD2B300AD5,왕십리,일식당,0.015589968
DD3AD6FFFA,왕십리,호프/맥주,0.003042116
DD406CC456,성수,양식,0.00822322
DD45EECEE3,왕십리,일식당,0.007513436
DD4FCA5BE6,한양대,한식-단품요리일반,0.06710335
DD5C3290AF,왕십리,커피전문점,0.005266775
DD91730DEC,성수,요리주점,0.009615381
DDA2B18650,왕십리,백반/가정식,0.000249254
DDA448BE28,성수,한식뷔페,0.002401897
DDAA9A9275,왕십리,축산물,5.69E-05
DDB19C2E90,금남시장,요리주점,0.025877677
DDC5B3DE0C,왕십리,베이커리,0.003449184
DDCEC53100,뚝섬,한식-육류/고기,0.020470781
DDF9F33035,답십리,치킨,0.001438749
DE1EB08231,왕십리,한식-죽,0.002105286
DE28615258,성수,한식-육류/고기,0.019262321
DE2C6A8F93,성수,이자카야,0.02505053
DE2D4A4E86,금남시장,식료품,0.020222185
DE4BA13DEE,옥수,와인바,0.000630066
DE5727B21A,신금호,식료품,0.000544112
DE5FF7193C,답십리,꼬치구이,0.000706247
DE6A101DCA,성수,백반/가정식,0.003254715
DE7F19C8F6,마장동,한식-육류/고기,0.007073625
DE85469897,답십리,한식-육류/고기,0.008357616
DE96D5A30B,성수,일식당,0.01935141
DEA848E3A9,성수,백반/가정식,0.012078312
DEABE6F7A5,성수,백반/가정식,0.019130899
DEC108E9DF,마장동,식료품,0.065749824
DECBA9ED42,신금호,카페,0.06897332
DF277BB6B1,금남시장,샌드위치/토스트,0.006084961
DF32149DAD,금남시장,호프/맥주,0.002127864
DF334CC79E,답십리,한식-육류/고기,0.000582243
DF5E6C949C,뚝섬,한식-해물/생선,0.006723263
DF67DE190B,왕십리,한식-단품요리일반,0.000633829
DF7492A3E8,신금호,아이스크림/빙수,0.012669274
DF809D8AFF,왕십리,베이커리,0.003469403
DF8B176772,성수,카페,0.015846804
DF916D9BA2,신금호,백반/가정식,0.024452073
DF938C1210,왕십리,중식당,0.000964278
DFA0B92DE8,성수,한식-단품요리일반,0.012359519
DFC09E5F2A,행당,베이커리,0.002148553
DFCD699E8D,마장동,축산물,0.033909917
DFD0B2EA28,왕십리,룸살롱/단란주점,0.002906322
DFD306A663,옥수,분식,0.000223321
DFE427F21C,행당,도시락,0.000399777
DFE96F9825,금남시장,식품 제조,0.1985686
DFF4FC9533,한양대,포장마차,0.000217377
DFF740F6CA,한양대,한식-단품요리일반,0.018363027
E006ED6B32,성수,백반/가정식,0.00106454
E00E398B70,신금호,치킨,0.015570406
E014ED20D7,금남시장,한식-단품요리일반,0.012398245
E02749FC67,성수,카페,0.032765705
E03321589B,성수,한식-육류/고기,0.003314307
E04BA9BDD4,왕십리,축산물,0.0770607
E05D8AE16A,왕십리,분식,0.004951696
E06F67F152,뚝섬,이자카야,0.014242068
E08EC54D85,왕십리,한식-육류/고기,0.003161548
E09000C96D,뚝섬,양식,0.013369173
E0A583DB58,금남시장,카페,0.014535735
E0B79043DA,마장동,축산물,0.000223437
E0F74B2307,성수,한식-단품요리일반,0.001862143
E10B522E89,한양대,한식-육류/고기,0.002231186
E12C68864A,금남시장,한식-국밥/설렁탕,0.009040061
E145D9B3BC,행당,농산물,0.000503866
E14648B415,왕십리,아이스크림/빙수,0.005065602
E17006A999,뚝섬,한식-육류/고기,0.002839769
E19118E99D,한양대,한식-육류/고기,0.001239188
E19551340F,성수,일식당,0.014225073
E1AA339E20,행당,반찬,0.023357296
E1B7CDD2A1,옥수,치킨,0.000844803
E1C897591D,한양대,한식-단품요리일반,0.000288463
E1D3268137,한양대,요리주점,0.008589513
E1DF41CE78,옥수,중식당,0.001791741
E1FDBF2D4D,한양대,커피전문점,0.001995619
E20F4A8C30,성수,한식-국밥/설렁탕,0.006383616
E2157F524A,왕십리,분식,0.002850286
E23D8D8DEC,성수,축산물,0.001459003
E24BAE6F44,마장동,축산물,0.000851507
E254F12E10,성수,샌드위치/토스트,0.00398848
E25C0935BB,금남시장,한식-죽,0.001740204
E2718B6445,금남시장,양식,0.000137624
E27BFF4C97,마장동,축산물,0.01833205
E27C1862C9,답십리,치킨,0.000698643
E2988D5E24,한양대,식료품,0.001384901
E2A8F11930,왕십리,백반/가정식,0.000348822
E2AF8DDCAD,신금호,한식-육류/고기,0.07192151
E2AFB2BDCB,한양대,포장마차,0.000971141
E2BDC284DA,답십리,한식-해물/생선,0.119883455
E2D2AE237A,성수,농산물,0.003941492
E2E58BA667,뚝섬,백반/가정식,0.006025598
E300186CEB,성수,요리주점,0.008170182
E322BB2F76,한양대,분식,0.17083482
E3298570A2,왕십리,호프/맥주,0.000195771
E32B3F96D3,성수,일식당,0.010524229
E34A466260,신금호,한식-감자탕,0.030390026
E368BF165D,한양대,한식-국밥/설렁탕,0.016708456
E36F634F38,왕십리,한식-육류/고기,0.011189991
E376C90F04,한양대,식료품,0.025376135
E38998FBCE,왕십리,호프/맥주,0.000376902
E3B9A9EE3A,한양대,담배,0.00104066
E402643C21,한양대,호프/맥주,0.06077837
E411010CB1,왕십리,반찬,0.001383391
E42018568E,뚝섬,햄버거,0.002649316
E427B5E29F,왕십리,커피전문점,0.008250822
E4313DDAAD,금남시장,백반/가정식,0.011611593
E434888409,왕십리,포장마차,0.000981007
E43552CFFF,마장동,분식,0.000719746
E43C1CDC68,행당,한식-단품요리일반,0.000130468
E45CC78273,왕십리,식료품,0.020065004
E474B338BD,뚝섬,카페,0.012721169
E476C4A851,성수,한식-단품요리일반,0.267765
E47826B7B5,금남시장,치킨,0.010838097
E48396576D,답십리,한식-육류/고기,0.007361538
E4899A583F,한양대,카페,0.002003839
E495DA446B,뚝섬,백반/가정식,0.008617845
E4A76A9E0C,금남시장,아이스크림/빙수,0.005042332
E4A9ECB7B9,뚝섬,카페,0.001243773
E4B17F7890,왕십리,축산물,0.007189495
E4B34ABDDB,왕십리,호프/맥주,0.004411303
E4BAFA1890,한양대,한식-단품요리일반,0.056721643
E4C073131C,답십리,포장마차,0.000182671
E4C7CD6FBB,한양대,치킨,0.092368685
