가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb,pc1_x,pc2_y,cluster_id,n_clusters
E20F4A8C30,수상****,서울특별시 성동구 연무장19길 18,서울 성동구,,한식-국밥/설렁탕,성수,20240131,,2.698038503,-0.0307354555,2.0625,22.55523944,658.2275521,0.0473697543,0.0201323539,0.006383616,0.6786216193301755,2.067585706989123,Cluster 1,53.0
C6C9F3F826,얌샘*******,서울특별시 성동구 연무장5가길 7,서울 성동구,분식14,분식,성수,20241029,,1.309147971,-0.0264187867,1.797413793,22.55523944,661.159002,-0.0284195461,0.0133246974,0.028618952,0.2282914463748367,2.203140335071897,Cluster 1,104.0
2B88E8F026,미*,서울특별시 성동구 연무장5가길 7,서울 성동구,,양식,성수,20210113,,2.398517427,-0.0287769784,1.255533199,12.0200545,659.557554,0.00705862541,0.00564802331,0.024142705,-0.0193738183304207,-0.772939983036949,Cluster 1,161.0
B89447A3C4,성수****,서울특별시 성동구 연무장5가길 7,서울 성동구,,중식당,성수,20240904,,2.769873494,-0.0267857143,1.1015625,16.67157511,660.9098214,0.0148386313,0.0130270005,0.0028733448,0.6018637336415293,0.591485088355674,Cluster 1,85.0
84768B892E,토메*****,서울특별시 성동구 연무장5가길 7,서울 성동구,,이자카야,성수,20220926,,1.974841766,-0.0296924708,0.784810127,22.4507718,658.9358431,0.011319638,0.0184638336,0.0027487709,0.0473157501995173,1.2952102040115874,Cluster 2,20.0
03BE2D577F,커피************,서울특별시 성동구 연무장5가길 7,서울 성동구,,커피전문점,성수,20230725,,2.273687895,-0.0284552846,0.953488372,12.81004564,659.7760163,0.000913111776,0.00360941037,0.016139034,0.4506795711342195,-0.317823212271691,Cluster 1,148.0
A9E4FFF531,부산**,서울특별시 성동구 연무장5가길 7,서울 성동구,,한식-국수/만두,성수,20210607,,2.387695912,-0.0270541082,0.346590909,8.905208833,660.7275551,0.0121771783,0.00833883986,0.005164609,0.5895855956880286,-0.8514287105466849,Cluster 2,30.0
D3CEEC6D94,샐러******,서울특별시 성동구 연무장5가길 7,서울 성동구,,한식-단품요리일반,성수,20240206,,2.374913585,-0.0259615385,0.517810599,27.78902831,661.4695192,-0.00548096438,0.0184036441,0.06989448,0.2566429705885033,-1.1347519301215263,Cluster 1,242.0
49D7D6044C,멘노**,서울특별시 성동구 연무장5가길 7,서울 성동구,,일식-우동/소바/라면,성수,20240426,,1.963961012,-0.0287769784,0.352941176,14.22692261,659.557554,0.00705862541,0.00564802331,0.010049499,1.297499438554184,-1.1931918558568173,Cluster 1,12.0
A93F318601,대*,서울특별시 성동구 연무장7가길 2,서울 성동구,,요리주점,성수,20230405,,2.416659403,-0.0310945274,0.961325967,32.54926883,657.9837065,0.00810355673,0.0174033325,0.04933,-0.5935381985885245,1.2176280547079044,Cluster 1,71.0
155685F58E,스시**,서울특별시 성동구 연무장7가길 2,서울 성동구,,일식-초밥/롤,성수,20241031,,1.507556723,-0.0259615385,0.777777778,20.62349055,661.4695192,-0.00548096438,0.0184036441,0.004901011,,,,
007BE37BA2,토리******,서울특별시 성동구 연무장7가길 2,서울 성동구,,한식-단품요리일반,성수,20211013,,2.404578055,-0.0319693095,0.571785268,37.03604123,657.3896419,-0.0253888241,0.0195926006,0.6432382,-1.259082908295145,-0.5858157228252804,Cluster 2,64.0
B72212ED1C,온*,서울특별시 성동구 연무장7가길 5,서울 성동구,,요리주점,성수,20210705,,2.280619524,-0.0324675325,0.642424242,32.49876929,657.0512987,-0.0128037204,0.00911193082,0.039629545,-0.7946180750879184,1.0548102360476082,Cluster 1,71.0
652AA8E8C5,유스*************,서울특별시 성동구 연무장7가길 9,서울 성동구,,카페,성수,20210420,,2.501409907,-0.029375765,0.793103448,42.67575608,659.150918,0.00854920885,0.0110666925,0.0054105297,0.1290091585474061,-0.2197632410477738,Cluster 2,303.0
1166DE00E7,블루***,서울특별시 성동구 연무장7가길 9,서울 성동구,,와인바,성수,20230103,,1.788648091,-0.0300429185,1.102040816,18.42281081,658.6978541,-0.0419632166,0.0282354278,0.0039753085,-1.1939553888433097,0.1718155041255122,Cluster 1,22.0
3E5737823F,오늘********,서울특별시 성동구 연무장7길 7-1,서울 성동구,와인바1,와인바,성수,20240530,,1.852997081,-0.0264187867,0.284313725,22.74870953,661.159002,-0.0284195461,0.0133246974,0.007914645,0.0267776950702431,0.6457478564292531,Cluster 1,22.0
C93B3BC4D1,스시**,서울특별시 성동구 연무장7길 7-1,서울 성동구,,일식당,성수,20170713,,2.209469791,-0.0296924708,0.390410959,16.34048758,658.9358431,0.011319638,0.0184638336,0.02052187,-0.3126826510032996,1.5250240602519367,Cluster 1,114.0
646D7BE313,성수**,서울특별시 성동구 연무장7길 7-1,서울 성동구,,한식-찌개/전골,성수,20200416,,0.7124705,-0.0325945241,0.971428571,13.0522152,656.9650587,-0.000356881052,0.020954284,0.011719203,-0.4607902948526407,-0.2497060822749843,Cluster 1,38.0
57ECFF0227,시옹**,서울특별시 성동구 연무장7길 7-1,서울 성동구,,동남아/인도음식,성수,20220225,,0.702764221,-0.0315151515,0.342465753,25.5018176,657.6980606,0.0054531886,0.00966161871,0.0070188274,-0.4426366558029708,-1.4354895644463097,Cluster 1,32.0
63064A8A5C,메가**************,서울특별시 성동구 연무장7길 8-1,서울 성동구,커피전문점2,커피전문점,성수,20181017,,2.270685541,-0.0267857143,0.301204819,13.23264311,660.9098214,0.0148386313,0.0130270005,0.0030994345,0.3943239410962549,-1.7434463094085426,Cluster 1,148.0
8D7C69A199,커피**********,서울특별시 성동구 연무장7길 8-1,서울 성동구,,커피전문점,성수,20191028,20230418.0,2.376797448,-0.0324675325,1.515513126,17.03118089,657.0512987,-0.0128037204,0.00911193082,0.23704837,-1.09686778191698,2.9015686445492697,Cluster 2,34.0
FC1BE5CBBF,태양*****,서울특별시 성동구 연무장7길 8-1,서울 성동구,,한식-찌개/전골,성수,20240612,,1.192079121,-0.0284552846,0.298013245,24.73793016,659.7760163,0.000913111776,0.00360941037,0.026577922,0.5258524164517737,-0.6697858211086297,Cluster 1,38.0
D4AA4CAA8D,골든******************,서울특별시 성동구 연무장9길 8-1,서울 성동구,,중식당,성수,20230621,20250703.0,2.769873494,-0.0267857143,0.3671875,14.08460102,660.9098214,0.0148386313,0.0130270005,0.10850252,0.4151446425451452,2.037509652973887,Cluster 1,85.0
E74932DE0A,웜브**************,서울특별시 성동구 연무장길 16-2,서울 성동구,,베이커리,성수,20230619,20250731.0,2.403949534,-0.0321469575,0.898351648,32.83267037,657.2690011,0.0038030748,0.0100252535,0.13583563,-1.0040026794755892,2.073498010773407,Cluster 1,62.0
81920AB1D5,르 ***************,서울특별시 성동구 연무장길 20-1,서울 성동구,,베이커리,성수,20221107,,2.213133341,-0.0270541082,0.289855072,18.63378961,660.7275551,0.0121771783,0.00833883986,0.009970985,0.4055882082762435,-0.2065125605080987,Cluster 3,62.0
12C9656088,드렁*******,서울특별시 성동구 연무장길 29-1,서울 성동구,,양식,성수,20230120,,2.247067713,-0.0318181818,0.992592593,26.7862919,657.4922727,-0.00172991071,0.0102893744,0.0050838008,-0.89181658739121,-0.4354625520590868,Cluster 1,161.0
B360E93D13,칠렉******,서울특별시 성동구 연무장길 29-1,서울 성동구,,식료품,성수,20240612,,2.652205702,-0.0270541082,0.652360515,32.62242517,660.7275551,0.0121771783,0.00833883986,0.018878425,0.1584695802924504,-0.3883312912874881,Cluster 1,122.0
20B4D65D66,51*******,서울특별시 성동구 연무장길 31-1,서울 성동구,,베이커리,성수,20230726,,2.410157868,-0.0311804009,0.906417112,27.68805144,657.9253898,0.011986687,0.00622588799,0.016553836,-0.2064000355233957,1.2126807789270369,Cluster 1,62.0
E781672309,에트**************************,서울특별시 성동구 연무장길 37-5,서울 성동구,,베이커리,성수,20241113,,2.280267346,-0.0261121857,1.509433962,19.97614901,661.3672147,-0.00670952194,0.0158213345,0.0057303333,0.4793622423564501,1.2682999643206536,Cluster 1,62.0
8B137D6875,키 **,서울특별시 성동구 연무장길 41-9,서울 성동구,,일반 유흥주점,성수,20180326,,1.202081528,-0.0318181818,1.122807018,29.32353358,657.4922727,-0.00172991071,0.0102893744,0.006227433,-0.3153939244530278,0.6524632606583517,Cluster 1,32.0
E4D0E6B1B0,시브****,서울특별시 성동구 연무장길 54-1,서울 성동구,,카페,성수,20241220,,2.401641811,-0.0259615385,1.015827338,27.63181735,661.4695192,-0.00548096438,0.0184036441,0.0081264805,0.4614538517727864,-0.3882192277885605,Cluster 2,303.0
EE28A75CE0,서울****,서울특별시 성동구 왕십리로 80-1,서울 성동구,,한식-해물/생선,뚝섬,20191112,,0.184815365,-0.0248138958,0.942073171,8.019930027,662.2488834,0.0288806176,0.0298341974,0.0006834662,0.0383769940694994,-0.5190097149852451,Cluster 2,104.0
11BFFCBE83,당*,서울특별시 성동구 왕십리로 80-1,서울 성동구,,아이스크림/빙수,뚝섬,20240110,,-0.941015938,-0.0210325048,0.800904977,21.6395582,664.816826,-0.057431289,0.026290992,0.0013089647,0.6856978129372562,1.592195590665804,Cluster 1,40.0
5FA82D7B59,공차*****,서울특별시 성동구 왕십리로 94-2,서울 성동구,차1,차,뚝섬,20190715,,-0.707106781,-0.029972752,1.142857143,21.33792867,658.7455041,-0.0428372053,0.0339501611,0.015617538,,,,
460FC7898C,미국*********,서울특별시 성동구 왕십리로 96-1,서울 성동구,,햄버거,뚝섬,20240202,,1.239203993,-0.0207156309,1.614583333,13.64844318,665.0320151,0.000839122717,0.029740241,0.0011290815,1.131391477751518,-0.0807470605594824,Cluster 2,21.0
776F48CD6C,성수*****,서울특별시 성동구 왕십리로 98-1,서울 성동구,,베이커리,뚝섬,20220922,,0.628985293,-0.029972752,0.620689655,19.97666847,658.7455041,-0.0428372053,0.0339501611,0.0093241455,-0.4560440142596941,-0.6631490914157496,Cluster 3,62.0
C12009C4BE,퀴*,서울특별시 성동구 왕십리로5길 3,서울 성동구,,양식,뚝섬,20210617,,1.409233406,-0.0216535433,0.600361664,12.48901519,664.3950787,0.0179244264,0.0290616548,0.006314939,0.5672899116815148,-0.8274847284871069,Cluster 1,161.0
F7ED8A9A8C,명가*********,서울특별시 성동구 왕십리로6길 4,서울 성동구,중식당2,중식당,뚝섬,20200428,,0.386114418,-0.0256410256,0.400921659,13.18074424,661.6871795,0.0070418238,0.00622245098,0.009310853,0.9482563109299236,0.7451503474451194,Cluster 1,85.0
33EA4BF6E9,고집********,서울특별시 성동구 왕십리로8길 5,서울 성동구,,한식-육류/고기,뚝섬,20210209,,-0.00693466936,-0.0248138958,0.360671937,8.095721549,662.2488834,0.0288806176,0.0298341974,0.00048092622,-0.1592711571484551,-1.9476837623794585,Cluster 1,358.0
B8F3A35930,도슨***,서울특별시 성동구 왕십리로8길 7,서울 성동구,,양식,뚝섬,20220413,,1.398757212,-0.0210325048,0.635514019,19.30972146,664.816826,-0.057431289,0.026290992,0.09402592,0.5721414318692795,-1.4244524781281036,Cluster 1,161.0
995D6B6C92,에토******,서울특별시 성동구 왕십리로8길 8,서울 성동구,,카페,뚝섬,20220622,,1.290474455,-0.0255754476,1.048304214,30.30887153,661.7317136,0.00395256917,0.0213100636,0.0039923578,0.4334716348674542,0.0473602642719781,Cluster 2,303.0
283E6BD7FF,봉평******,서울특별시 성동구 왕십리로8길 8,서울 성동구,한식-국수/만두8,한식-국수/만두,뚝섬,20230407,,0.682288239,-0.0265060241,0.993865031,5.706128406,661.099759,0.0133891763,0.0128616315,0.0046189306,0.3481962188413576,-0.6552622648123908,Cluster 2,30.0
2F63B0EE20,서울*******,서울특별시 성동구 왕십리로8길 8,서울 성동구,,한식-육류/고기,뚝섬,20200827,,-0.0180539536,-0.0293333333,1.1144641,14.35464438,659.1797333,-0.0134266906,0.0376732572,0.0037337756,-0.8751013093473801,0.0063210263115485,Cluster 1,358.0
9A9F63379E,춘천***,서울특별시 성동구 왕십리로8길 8,서울 성동구,한식-육류/고기25,한식-육류/고기,뚝섬,20240627,,0.0638588389,-0.0186915888,1.062096774,5.256083139,666.4065421,0.000701897213,0.0296065137,9.14e-05,0.8748196418965156,-1.0830823317291869,Cluster 1,358.0
5ED1A1DEB4,안뜰******,서울특별시 성동구 왕십리로8길 8,서울 성동구,,한식-해물/생선,뚝섬,20180208,,0.226479405,-0.0228832952,0.687898089,19.83474548,663.5599542,-0.0168755963,0.00838488957,0.007346042,0.5063540876050355,0.1730081172360714,Cluster 2,104.0
C7323D89BF,후참*,서울특별시 성동구 용답19가길 24,서울 성동구,,일식-참치회,답십리,20220921,,-1.0,-0.0177514793,1.0,20.09096586,667.0449704,0.00694802383,0.0127712159,0.0022161144,,,,
75E3C003BC,봉평**********,서울특별시 성동구 용답19길 11-1,서울 성동구,,한식-국수/만두,답십리,20200131,,0.0172285804,-0.0189873418,0.324175824,21.21656827,666.2056962,0.0288942944,0.0208248053,0.015317391,1.3709387694124355,-0.2769493548857747,Cluster 2,30.0
65EF268E18,육회************,서울특별시 성동구 용답19길 12-1,서울 성동구,,한식-단품요리일반,답십리,20241113,,-0.463823064,-0.0217391304,0.781468531,17.56304115,664.3369565,0.0238464951,0.0224053191,0.009221086,0.8018169593053733,-0.3037049562389504,Cluster 1,242.0
FFE9F1CC6A,김첨*,서울특별시 성동구 용답19길 13-1,서울 성동구,,백반/가정식,답십리,20241128,,-0.566362668,-0.0216216216,0.555555556,12.14100714,664.4167568,0.00809587868,0.016082078,0.0007464094,0.615553342005024,-1.252446161207752,Cluster 1,292.0
3AAA1F7B5B,너와*,서울특별시 성동구 용답19길 14-1,서울 성동구,,한식-육류/고기,답십리,20171208,,-0.48904744,-0.0189873418,1.072,11.81194396,666.2056962,0.0288942944,0.0208248053,0.00036935348,0.974087156922023,-0.8427549585191565,Cluster 1,358.0
373FC35FF2,소풍*******,서울특별시 성동구 용답19길 16-1,서울 성동구,,분식,답십리,20230607,,-0.780725158,-0.0192307692,1.142857143,9.306803486,666.0403846,-0.0160714286,0.0132365681,0.0008522901,1.2358810428125393,-0.1427599037382161,Cluster 1,104.0
96029D2561,모모*******,서울특별시 성동구 용답19길 18-1,서울 성동구,,일식당,답십리,20201104,,-0.552249267,-0.0181818182,1.519480519,31.06426085,666.7527273,-0.00964236964,0.0148712617,0.014020939,1.665357710677455,-2.1655629383413304,Cluster 1,114.0
A6EB992C6A,싱싱****,서울특별시 성동구 용답19길 18-1,서울 성동구,,청과물,답십리,20240613,,0.379473319,-0.0220994475,1.0,30.0921665,664.0922652,-0.0357980777,0.0243051561,0.006658497,0.6256546884961008,-1.164015661200671,Cluster 1,22.0
4B3D70F3C7,복음**,서울특별시 성동구 용답19길 18-1,서울 성동구,,떡/한과 제조,답십리,20210804,,-0.507092553,-0.0354609929,1.325301205,14.45555702,655.0184397,-0.027293338,0.0171074869,0.024865003,-0.5438018626229866,0.6896185908465843,Cluster 1,17.0
B75F0C155E,현미*****,서울특별시 성동구 용답25나길 24,서울 성동구,식품 제조1,식품 제조,답십리,20171010,,-0.729324957,-0.0217391304,1.010638298,10.93848864,664.3369565,0.0238464951,0.0224053191,0.0024448668,1.005205343631577,-0.64100468908842,Cluster 1,19.0
E2BDC284DA,푸른******,서울특별시 성동구 용답25다길 23,서울 성동구,,한식-해물/생선,답십리,20180608,20250723.0,0.184815365,-0.0283687943,1.570121951,14.11659157,659.8347518,0.00609756098,0.0117176762,0.119883455,-0.286858860383005,-0.4708198027978056,Cluster 2,104.0
58168DBBE0,못말****,서울특별시 성동구 용답25다길 23,서울 성동구,,일식-우동/소바/라면,답십리,20190314,,-0.68680282,-0.0192307692,1.222222222,7.300682058,666.0403846,0.0303893637,0.0135187711,0.00030602884,1.785718590431424,1.9449879747318084,Cluster 1,12.0
2A6D92878C,먹거***,서울특별시 성동구 용답25다길 24,서울 성동구,,백반/가정식,답십리,20180322,,-0.576259899,-0.0177514793,1.397121084,24.8004599,667.0449704,0.0152027027,0.00920770526,0.009758366,1.462377434277139,0.7549275415641207,Cluster 1,292.0
8F839093AF,찐이***,서울특별시 성동구 용답25다길 24,서울 성동구,,한식-육류/고기,답십리,20240517,,-0.47331911,-0.0177514793,1.368770764,9.696812575,667.0449704,0.0152027027,0.00920770526,0.0032861517,1.419179716753029,-0.5289824464394595,Cluster 1,358.0
228EDD81BA,행복****,서울특별시 성동구 용답29길 10-1,서울 성동구,,한식-국수/만두,답십리,20231017,,-0.0950872826,-0.0264900662,1.636904762,23.51801392,661.110596,0.00275089149,0.00397820396,0.017621022,-0.4990239034856906,1.382141747576116,Cluster 3,25.0
756D7DCEEE,커피****,서울특별시 성동구 용답길 157-32,서울 성동구,,카페,답십리,20240509,,-0.670490414,-0.0225988701,0.778554779,22.36076237,663.7531073,0.0437688598,0.0293969294,0.009412194,0.6638508215176935,0.2123972682722906,Cluster 2,303.0
3F3922C8C3,본떡**,서울특별시 성동구 용답중앙길 42,서울 성동구,,분식,답십리,20200416,,-0.842118966,-0.027027027,1.479057592,11.10232699,660.7459459,-0.0079491256,0.00611236107,0.00073219277,0.1985240242271952,0.8911147982045776,Cluster 1,104.0
FD69236F45,로맹**,서울특별시 성동구 용답중앙길 50,서울 성동구,,카페,답십리,20220302,,-0.646289243,-0.0217391304,1.293550778,18.8160745,664.3369565,0.0238464951,0.0224053191,0.021694347,0.8046295012399164,1.23812653657813,Cluster 2,303.0
13C3C13D99,동네**,서울특별시 성동구 용답중앙길 57,서울 성동구,,커피전문점,답십리,20181024,,-0.660885281,-0.0181818182,1.271317829,2.703569982,666.7527273,-0.00964236964,0.0148712617,0.00013971879,1.4385918570689664,-0.4395982850158855,Cluster 1,148.0
66EE334562,용답**,서울특별시 성동구 용답중앙길 58,서울 성동구,,한식-국수/만두,답십리,20240105,,-0.0636929755,-0.0217391304,1.292929293,11.92848999,664.3369565,0.0238464951,0.0224053191,0.005309656,0.5419418583022505,0.0438191236396643,Cluster 2,30.0
A66E664F52,막주****,서울특별시 성동구 용답중앙길 58,서울 성동구,,한식-단품요리일반,답십리,20240520,,-0.463823064,-0.0216216216,1.294526499,40.02891182,664.4167568,0.00809587868,0.016082078,0.00027132683,1.445634624281305,1.446807749716567,Cluster 1,242.0
554B8B39CF,경원**,서울특별시 성동구 용답중앙길 69,서울 성동구,,농산물,답십리,20240520,,0.850962943,-0.0222222222,1.078066914,20.11626576,664.0088889,-0.0166666667,0.0259395789,0.007975226,0.5512199170370612,-0.2445654146004172,Cluster 1,27.0
90C18D7863,대성**,서울특별시 성동구 용답중앙길 69,서울 성동구,,축산물,답십리,20200403,,-0.326846348,-0.0362318841,1.156429942,22.94047719,654.4949275,0.0167601189,0.0151078305,0.016075866,-3.937142971972921,1.171388842520018,Cluster 1,131.0
23E72E19E5,오늘**,서울특별시 성동구 용답중앙길 72,서울 성동구,,한식-해물/생선,답십리,20190227,,0.0387346756,-0.0220994475,1.296089385,12.83213896,664.0922652,-0.0357980777,0.0243051561,0.0039920355,0.0286672772751322,1.0208385341818291,Cluster 2,104.0
090DD25F79,기연*,서울특별시 성동구 용답중앙길 76,서울 성동구,,중식당,답십리,20200831,,-0.442011589,-0.0220994475,1.180327869,18.99668384,664.0922652,-0.0357980777,0.0243051561,0.011299048,0.5427511723755626,-1.762694296256437,Cluster 1,85.0
844C36220E,꿀단****,서울특별시 성동구 용답중앙길 78,서울 성동구,,한식-육류/고기,답십리,20220427,,-0.485271886,-0.0191082803,1.112676056,7.333516889,666.1235669,-0.0334192609,0.021247914,0.0001087086,0.7679508848930899,-0.6250741945618172,Cluster 1,358.0
24AA9CA0A5,(포******,서울특별시 성동구 용답중앙길 80,서울 성동구,,중식당,답십리,20240829,,-0.442011589,-0.0217391304,0.79338843,10.55748941,664.3369565,0.0238464951,0.0224053191,0.0008472193,1.0887702873762384,0.2304342787370829,Cluster 1,85.0
C7A37F14A6,키미***,서울특별시 성동구 용답중앙길 90,서울 성동구,,식료품,답십리,20240830,,-0.612783989,-0.0225988701,1.30472103,22.55523944,663.7531073,0.0437688598,0.0293969294,0.06512076,-0.0238760992840529,0.1635377760191552,Cluster 1,122.0
FCEC2103C8,하동*,서울특별시 성동구 행당로17길 17,서울 성동구,,한식-국밥/설렁탕,왕십리,20180711,,1.561822273,-0.0248756219,0.356589147,8.197141924,662.2069652,-0.000356881052,0.020954284,0.0020578944,-0.1283880257302274,-0.4906448456952772,Cluster 1,53.0
E9EA02C4EA,포*,서울특별시 성동구 행당로17길 18,서울 성동구,,동남아/인도음식,왕십리,20230907,,0.554700196,-0.0203045685,0.659340659,12.01127142,665.3111675,0.00965200497,0.00699784613,0.005395112,1.674812725291096,-0.4708356242173749,Cluster 1,32.0
1C3EE116AE,노가***,서울특별시 성동구 행당로17길 21,서울 성동구,룸살롱/단란주점1,룸살롱/단란주점,왕십리,20190917,,1.971054913,-0.0216049383,0.575757576,13.85992044,664.4280864,0.00543128769,0.00286608841,0.003724689,1.0873245495904875,0.0568400076380635,Cluster 1,17.0
D9A68478F5,굴과***,서울특별시 성동구 행당로17길 23,서울 성동구,,한식-해물/생선,왕십리,20241216,,1.827019381,-0.0166865316,0.340974212,12.73328963,667.7681764,-0.0108013236,0.00600089303,0.00022464716,2.226858001075615,-0.5293293954318562,Cluster 2,104.0
90BB88D55E,찰랑**,서울특별시 성동구 행당로17길 25,서울 성동구,,요리주점,왕십리,20220902,,1.07871978,-0.0208877285,0.616740088,25.76021596,664.9151436,-0.011017148,0.0215633104,0.015737435,0.6546821694880567,-0.7797909014273353,Cluster 1,71.0
DDC5B3DE0C,디저*******,서울특별시 성동구 행당로17길 27,서울 성동구,베이커리1,베이커리,왕십리,20231006,,1.143770064,-0.0216216216,0.881927711,16.20001894,664.4167568,0.0167965673,0.0250000537,0.0034491841,0.7210159480647218,-0.7037750589468442,Cluster 3,62.0
84C49C7222,고구***,서울특별시 성동구 행당로17길 27,서울 성동구,,한식-육류/고기,왕십리,20240325,,2.163267356,-0.0217948718,1.0529462,9.371741489,664.2991026,0.00705030785,0.00488688522,0.07401977,1.3367569119572191,-0.3803385308586873,Cluster 1,358.0
DA74E018B2,달항****,서울특별시 성동구 행당로17길 27,서울 성동구,,한식-육류/고기,왕십리,20240408,,2.190632321,-0.0201005025,0.992050874,12.57837745,665.4497487,0.00613127388,0.0100801825,0.006286333,1.5672674370537965,-0.4048122386155111,Cluster 1,358.0
8AA06764E9,나누***,서울특별시 성동구 행당로17길 32,서울 성동구,,반찬,왕십리,20200421,,1.448571937,-0.0212443096,0.606060606,23.35787845,664.6729894,0.0107848133,0.00679504219,0.038164724,0.4681557096000327,-1.7712697810731195,Cluster 1,16.0
9E3E2C654F,컴포*********,서울특별시 성동구 행당로17길 32,서울 성동구,커피전문점11,커피전문점,왕십리,20241202,,1.454080485,-0.0166865316,1.190082645,9.169918072,667.7681764,-0.0108013236,0.00600089303,0.014085899,2.164406009452953,0.0897368418823245,Cluster 1,148.0
7D2B5253F5,에이*****,서울특별시 성동구 행당로17길 34,서울 성동구,,일식당,왕십리,20240415,,1.337518992,-0.0203045685,1.764705882,39.00712165,665.3111675,0.00965200497,0.00699784613,0.00046552802,2.1718215295444594,-1.6485204105512088,Cluster 1,114.0
ADD9CCF7A2,에이***,서울특별시 성동구 행당로17길 34,서울 성동구,,백반/가정식,왕십리,20240415,,1.411302135,-0.0217948718,1.392459297,25.8998191,664.2991026,0.00705030785,0.00488688522,0.0010020178,1.2898837822098017,1.0723274568283727,Cluster 1,292.0
614B42817C,샘터**,서울  성동구  무학로2나길  21-19,서울 성동구,,백반/가정식,왕십리,20120503,,1.371449961,-0.0167664671,1.111470113,30.03934584,667.7138922,0.00163675391,0.00629632224,0.0009088655,2.032855135135436,0.6051228145716552,Cluster 1,292.0
162B21238D,해돋***,서울  성동구  청계천로10나길  77,서울 성동구,,축산물,마장동,20091207,,2.994925922,-0.0144927536,0.928877464,18.49223804,669.257971,-0.0153896863,0.0486648604,0.0019334513,1.277499341867549,-0.9454394533333034,Cluster 2,154.0
B5AD8350EE,동대******,서울 성동구 자동차시장1길 94-15.,서울 성동구,,한식-찌개/전골,장한평자동차,20180516,,-0.874157276,-0.0714285714,1.263157895,31.43761676,630.5928571,-0.0293247242,0.0241558205,0.0012522361,-6.013607441094878,0.8680266799635736,Cluster 2,10.0
79758BA350,청계****,서울 성동구 청계천로10가길 64-3.,서울 성동구,,한식-국밥/설렁탕,마장동,20240802,,-0.231374342,-0.0138888889,1.420118343,37.9225548,669.6680556,-0.0350112233,0.0467394629,0.002153121,1.4396023691284034,-2.801775390474561,Cluster 1,53.0
05870C6994,전주**,서울 성동구 청계천로10나길 82-14,서울 성동구,,백반/가정식,마장동,20150414,,-0.489294164,-0.018018018,1.067811159,23.35135495,666.863964,-0.00158029094,0.0164788168,0.015039238,1.2996366553791836,-0.0167000067213168,Cluster 1,292.0
CC35F3E6A1,가람**,서울 성동구 청계천로10다길 61-1.,서울 성동구,,축산물,마장동,20090619,,2.994876559,-0.0115942029,1.372881356,91.54987673,671.2263768,0.0118302018,0.00972180816,0.0034381612,2.0717551836955974,1.5528663157889009,Cluster 2,154.0
99973542B9,달콤***,서울특별시 성동구 고산자로 337-2,서울 성동구,,카페,마장동,20170915,,-0.712562062,-0.0181818182,1.031905196,24.14921167,666.7527273,-0.0231057798,0.0578019932,0.07304935,0.6016958451949873,-0.8776077882739481,Cluster 2,303.0
CDAEDB0A25,이디********,서울특별시 성동구 고산자로 339-2,서울 성동구,커피전문점6,커피전문점,마장동,20190220,,-0.868647611,-0.0141643059,0.938547486,23.30767935,669.4810198,-0.0364007831,0.020720547,0.0009130482,1.74367696016456,0.7068480976552435,Cluster 1,148.0
BFA619CF5E,시대**,서울특별시 성동구 고산자로10길 8,서울 성동구,,농산물,왕십리,20211001,,2.325575535,-0.0208877285,0.226190476,16.76562625,664.9151436,-0.011017148,0.0215633104,0.0016227553,2.0155658311299454,-1.5544765149025082,Cluster 1,27.0
03A4C45CEB,장어**,서울특별시 성동구 고산자로10길 8,서울 성동구,,한식-해물/생선,왕십리,20211001,,1.827019381,-0.0166865316,0.340974212,20.18434917,667.7681764,-0.0108013236,0.00600089303,0.0006524527,2.082307354238404,-0.0964336564403345,Cluster 2,104.0
CF93CCB79E,행당**,서울특별시 성동구 고산자로12길 1,서울 성동구,,식료품,왕십리,20181101,,1.081612407,-0.0216216216,1.082148499,70.25238296,664.4167568,0.0167965673,0.0250000537,0.00012469212,1.041327618515346,1.2968590609148098,Cluster 1,122.0
F9E3638CA1,만나********,서울특별시 성동구 고산자로20길 9,서울 성동구,,농산물,마장동,20210128,,-0.383350388,-0.018404908,1.344827586,90.23297193,666.601227,-0.00760627211,0.0621700871,0.00031665873,-0.5700071844815391,3.349122334261541,Cluster 3,7.0
0E8F0F8410,리안**,서울특별시 성동구 고산자로20길 9,서울 성동구,,축산물,마장동,20190530,,2.995547129,-0.0262295082,1.113744076,87.73390501,661.287541,-0.000356881052,0.020954284,0.0001254029,-0.4642350079255487,2.033520174194257,Cluster 1,131.0
CAF68EC2CB,담*,서울특별시 성동구 고산자로22길 6,서울 성동구,,카페,마장동,20221202,,-0.677261537,-0.025,1.302644466,34.93445919,662.1225,0.00257824284,0.00734334113,0.024274588,0.457618098364801,1.76880104133755,Cluster 2,303.0
26EBEEFD0A,삼성**,서울특별시 성동구 고산자로24길 6,서울 성동구,,축산물,마장동,20240708,,2.992095549,-0.0138888889,0.736933798,13.78279493,669.6680556,-0.0350112233,0.0467394629,0.0031063464,1.2620407704375187,-1.4935920516986274,Cluster 2,154.0
