가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb
245B7B99B2,빨간*********,서울특별시 성동구 무학봉길 41-1,서울 성동구,피자4,피자,왕십리,20231213,,1.550540988,-0.0217948718,1.324324324,17.42923751,664.2991026,0.00705030785,0.00488688522,0.0058604856
EE91547CA3,반디****,서울특별시 성동구 무학봉길 42-1,서울 성동구,,양식,왕십리,20240925,,0.0466252404,-0.0170316302,1.588785047,93.82407346,667.53382,-0.00475305234,0.00937488263,0.0005634433
4B5CD08E49,큰집***,서울특별시 성동구 무학봉길 54-1,서울 성동구,치킨34,치킨,왕십리,20180611,,2.435116275,-0.0166865316,1.034482759,18.84773246,667.7681764,-0.0108013236,0.00600089303,0.008557914
D45A8799DB,청년******,서울특별시 성동구 무학봉길 54-1,서울 성동구,피자6,피자,왕십리,20240617,,1.545334819,-0.0185643564,1.315789474,22.81255956,666.4929455,0.0147240957,0.0127372935,0.001467994
4B06EC5432,싱싱****,서울특별시 성동구 무학봉길 54-1,서울 성동구,,농산물,왕십리,20200603,,2.026846839,-0.0216049383,0.881057269,32.70439409,664.4280864,0.00543128769,0.00286608841,0.0006279998
D2C222F8FA,청담*,서울특별시 성동구 무학봉길 64-4,서울 성동구,,반찬,왕십리,20210209,,1.903493544,-0.0217948718,1.173333333,26.17198655,664.2991026,0.00705030785,0.00488688522,0.00063217996
86D853E501,아이***,서울특별시 성동구 무학봉길 64-4,서울 성동구,,식료품,왕십리,20200731,,0.922057937,-0.0170316302,0.904552129,9.871379819,667.53382,-0.00475305234,0.00937488263,0.0005485838
ADFA98CFBF,해늘**,서울특별시 성동구 무학봉길 65-2,서울 성동구,,분식,왕십리,20220708,,2.274553612,-0.0185643564,0.855345912,8.373267021,666.4929455,0.0147240957,0.0127372935,0.027047615
2D948AFFC9,왕십******,서울특별시 성동구 무학봉길 97-1,서울 성동구,,한식-단품요리일반,왕십리,20220603,,1.186200801,-0.0212443096,0.557759627,9.651810266,664.6729894,0.0107848133,0.00679504219,0.0053951247
0487117D58,카페****************,서울특별시 성동구 사근동10길 14,서울 성동구,,카페,한양대,20210903,,0.0999496908,-0.0427631579,0.795142555,25.90893813,650.0595395,0.0245728282,0.0860790051,0.0006069593
664477153F,한끼*****,서울특별시 성동구 사근동8가길 1,서울 성동구,,백반/가정식,한양대,20180425,,-0.452010418,-0.0423452769,0.551724138,20.45802845,650.3433225,0.0281171377,0.0277105171,0.008206025
57D8D0DAEE,올쿡*******,서울특별시 성동구 사근동길 20-1,서울 성동구,,반찬,한양대,20240405,,-0.331042355,-0.0401069519,1.157894737,22.31079774,651.863369,0.110693665,0.0628809023,0.009396038
3632A29DDA,길이********,서울특별시 성동구 사근동길 21-1,서울 성동구,,백반/가정식,한양대,20170420,,-0.38256326,-0.0434782609,0.535622318,21.14157179,649.573913,0.0103921649,0.0624116647,0.002033606
831DD29FAB,카페***,서울특별시 성동구 사근동길 52-1,서울 성동구,,카페,한양대,20200923,,-0.0558794527,-0.0394736842,1.013493253,13.35060793,652.2934211,-0.0531005096,0.0545229317,0.0053264955
E376C90F04,다모*,서울특별시 성동구 사근동길 63-1,서울 성동구,,식료품,한양대,20240123,,-0.175528444,-0.0391061453,0.8832,10.74547445,652.5430168,0.0227761066,0.0643741806,0.025376135
613B8B6375,그라*****,서울특별시 성동구 상원12길 24-1,서울 성동구,,커피전문점,뚝섬,20200810,,0.774147794,-0.0288713911,1.274939173,9.373787816,659.4934383,0.0412211385,0.0258745719,0.021747673
BA5B405677,백소******,서울특별시 성동구 상원1길 35-14,서울 성동구,,일식당,뚝섬,20210528,,0.0743066107,-0.0218687873,0.728323699,8.778973022,664.2489066,0.0257114032,0.0222766687,0.0014410238
1F7D63C933,아루*,서울특별시 성동구 상원1길 35-14,서울 성동구,,이자카야,뚝섬,20230523,,0.212047232,-0.0186915888,0.397849462,20.59721782,666.4065421,0.000701897213,0.0296065137,0.004632101
BF43B6D3DA,크로*******,서울특별시 성동구 상원1길 35-18,서울 성동구,,카페,뚝섬,20220705,,1.458139671,-0.0186915888,1.015827338,15.44699319,666.4065421,0.000701897213,0.0296065137,0.0036514334
2403DDB210,타코****,서울특별시 성동구 상원1길 35-22,서울 성동구,,양식,뚝섬,20241128,,1.458168825,-0.0207156309,1.877034358,22.55523944,665.0320151,0.000839122717,0.029740241,0.01155931
6D684E1B4C,소코*****,서울특별시 성동구 상원1길 35-22,서울 성동구,,한식-단품요리일반,뚝섬,20230302,,0.157846296,-0.0288713911,0.841420118,20.08663056,659.4934383,0.0412211385,0.0258745719,0.006624128
0F236D513F,래빗****,서울특별시 성동구 상원1길 35-23,서울 성동구,,햄버거,뚝섬,20240422,,0.93385921,-0.0224489796,1.459459459,11.06189902,663.854898,-0.00456306956,0.0166249506,0.0030217683
3DDD63B1FA,리글*,서울특별시 성동구 서울숲2길 8-7,서울 성동구,,카페,뚝섬,20220708,,1.453577854,-0.0240700219,1.043478261,20.05531901,662.7540481,-0.0497291698,0.0270830234,0.0046215244
D3477E9950,포도**,서울특별시 성동구 서울숲7길 9-1,서울 성동구,,베이커리,뚝섬,20211001,,0.570500541,-0.0248138958,1.17260274,19.70494532,662.2488834,0.0288806176,0.0298341974,0.056886192
E7A25A394B,제*,서울특별시 성동구 서울숲길 46-1,서울 성동구,,중식당,뚝섬,20191209,,0.388107736,-0.0210325048,0.393442623,4.402765739,664.816826,-0.057431289,0.026290992,0.0018173712
D669157A58,아오***,서울특별시 성동구 서울숲길 51-1,서울 성동구,,한식-단품요리일반,뚝섬,20210624,,0.230212358,-0.0227272727,0.533589251,10.50204499,663.6659091,0.0374938808,0.0292653329,0.0037196989
B4C8D0B6AD,베티*,서울특별시 성동구 성덕정11길 18,서울 성동구,,카페,성수,20210217,,2.482083987,-0.0310945274,0.795142555,38.0319823,657.9837065,0.00810355673,0.0174033325,0.015255304
36E8832157,행복****,서울특별시 성동구 성덕정11길 20,서울 성동구,,한식-국수/만두,성수,20230405,,2.324793607,-0.0261121857,1.292929293,8.830487963,661.3672147,-0.00670952194,0.0158213345,0.023892967
54BC20B0A0,쏘*,서울특별시 성동구 성덕정15길 12,서울 성동구,,양식,성수,20230724,,2.215257747,-0.0309734513,1.061538462,14.79212011,658.0659292,-0.0377514013,0.016329626,0.030722223
EE0678A190,예쓰******,서울특별시 성동구 성덕정15길 12,서울 성동구,,커피전문점,성수,20230906,,2.273687895,-0.0292275574,1.271317829,23.00583634,659.2515658,-0.00633619599,0.0194550051,0.0056879725
ED67372F75,코치********,서울특별시 성동구 성덕정17길 11,서울 성동구,,일식당,성수,20220620,,2.105400484,-0.0319693095,0.402714932,18.14563751,657.3896419,-0.0253888241,0.0195926006,0.021506766
747664A81F,성수**,서울특별시 성동구 성덕정17길 11,서울 성동구,,일식당,성수,20231212,,2.24495671,-0.0287769784,1.461077844,18.2065677,659.557554,0.00705862541,0.00564802331,0.050713878
25CB7FE229,흙과**,서울특별시 성동구 성덕정17길 11,서울 성동구,,한식-단품요리일반,성수,20180228,,2.385278639,-0.0267857143,0.506550218,10.04707086,660.9098214,0.0148386313,0.0130270005,0.018296273
92B0D7B1BB,밤새**,서울특별시 성동구 성덕정17길 12,서울 성동구,,요리주점,성수,20191216,,2.416659403,-0.0310945274,0.640883978,14.25854791,657.9837065,0.00810355673,0.0174033325,0.015957624
5D164CCB8F,아타*,서울특별시 성동구 성덕정19길 13,서울 성동구,,일식당,성수,20210309,,2.105400484,-0.0319693095,0.402714932,21.36998066,657.3896419,-0.0253888241,0.0195926006,0.028955013
D01DF9EC5F,파라**,서울특별시 성동구 성덕정19길 23,서울 성동구,,카페,성수,20220805,,2.499530963,-0.0315151515,1.310380267,21.52554638,657.6980606,0.0054531886,0.00966161871,0.0090578105
31EC330DC9,회현*,서울특별시 성동구 성덕정3가길 1,서울 성동구,,백반/가정식,성수,20210310,,2.455227924,-0.0300429185,0.84,20.74738002,658.6978541,-0.0419632166,0.0282354278,0.0034814815
CCE28D1338,팔레*,서울특별시 성동구 성덕정3길 5-1,서울 성동구,,백반/가정식,성수,20200106,,2.515112878,-0.0321469575,1.082437276,20.72583312,657.2690011,0.0038030748,0.0100252535,0.005640028
0E0486902E,혼합**,서울특별시 성동구 성덕정3길 7-1,서울 성동구,,한식-단품요리일반,성수,20190418,,2.398984828,-0.0284552846,1.025,17.76151872,659.7760163,0.000913111776,0.00360941037,0.020877328
3574088A21,뵈르************,서울특별시 성동구 성덕정9가길 2,서울 성동구,,식료품,성수,20210317,,2.667977271,-0.0304347826,1.298578199,29.92084809,658.4317391,0.0186370456,0.0270532022,0.0008241
E82E2D91C7,벌스*********************,서울특별시 성동구 성덕정9가길 2,서울 성동구,,식료품,성수,20230725,,2.667977271,-0.0304347826,1.298578199,42.05806092,658.4317391,0.0186370456,0.0270532022,0.001099717
44A9291640,후프***************,서울특별시 성동구 성덕정9가길 2,서울 성동구,,커피전문점,성수,20210504,,2.35395477,-0.0300429185,1.548323471,12.32028031,658.6978541,-0.0419632166,0.0282354278,0.009221347
9B6F07D54C,강진*****,서울특별시 성동구 성덕정9가길 2,서울 성동구,,한식-육류/고기,성수,20230918,,1.495979315,-0.0304347826,1.373451327,7.217531599,658.4317391,0.0186370456,0.0270532022,0.0012079789
932E799577,룸템****,서울특별시 성동구 성덕정9가길 6,서울 성동구,,양식,성수,20241010,,2.332150139,-0.0261121857,1.251356239,17.40826422,661.3672147,-0.00670952194,0.0158213345,0.009658821
ED1FCA35E8,레드*********,서울특별시 성동구 성덕정길 52-1,서울 성동구,,양식,성수,20201224,,2.377887261,-0.0264187867,1.271028037,16.6944772,661.159002,-0.0284195461,0.0133246974,0.015896013
3C16CE8803,순심**,서울특별시 성동구 성덕정길 72-4,서울 성동구,,백반/가정식,성수,20181023,,2.47614192,-0.0261121857,1.111470113,41.84650449,661.3672147,-0.00670952194,0.0158213345,0.000581046
9D2CF29F75,시크******,서울특별시 성동구 성덕정길 72-4,서울 성동구,,일반 유흥주점,성수,20201014,,1.396136347,-0.0259615385,1.573426573,62.24241085,661.4695192,-0.00548096438,0.0184036441,0.0007755122
EB036FFB76,교동*,서울특별시 성동구 성덕정길 74-1,서울 성동구,,식료품,성수,20170707,,2.711697459,-0.0321469575,0.903460838,48.26059811,657.2690011,0.0038030748,0.0100252535,0.112507455
452E7CAA14,작*,서울특별시 성동구 성덕정길 82-1,서울 성동구,,일식당,성수,20200619,,2.15489171,-0.0284552846,1.411764706,16.4999383,659.7760163,0.000913111776,0.00360941037,0.022835592
BB15AB32DE,이안**,서울특별시 성동구 성덕정길 82-1,서울 성동구,,백반/가정식,성수,20220627,,2.43050594,-0.0296924708,1.103448276,14.5692875,658.9358431,0.011319638,0.0184638336,0.019514808
2604CC295C,분식***,서울특별시 성동구 성덕정길 90-1,서울 성동구,,분식,성수,20231115,,1.256935646,-0.0311804009,1.493670886,17.25412982,657.9253898,0.011986687,0.00622588799,0.011552132
7679418849,플록******,서울특별시 성동구 성덕정길 92-2,서울 성동구,,한식-단품요리일반,성수,20210423,,2.374913585,-0.0259615385,1.035621199,17.34698969,661.4695192,-0.00548096438,0.0184036441,0.008612225
4ACBCC7739,형제**,서울특별시 성동구 성덕정길 95-7,서울 성동구,,한식-단품요리일반,성수,20240307,,2.374913585,-0.0259615385,1.294526499,43.54675706,661.4695192,-0.00548096438,0.0184036441,0.001162664
9C3EC0EDDC,높은************,서울특별시 성동구 성수이로 18-1,서울 성동구,,카페,성수,20200831,,2.378231031,-0.0261121857,0.776130467,22.62037913,661.3672147,-0.00670952194,0.0158213345,0.008141361
20EEE2EE86,꽃나***,서울특별시 성동구 성수이로 24-1,서울 성동구,,분식,성수,20211203,,1.144310654,-0.0292275574,1.497641509,19.05430243,659.2515658,-0.00633619599,0.0194550051,0.0072907927
4187D0B073,뚝섬****,서울특별시 성동구 성수이로 30-1,서울 성동구,,일식당,성수,20240610,,2.151132764,-0.0264187867,1.492877493,12.65584542,661.159002,-0.0284195461,0.0133246974,0.024717443
D354915A15,뚝도**,서울특별시 성동구 성수이로 30-3,서울 성동구,,한식-해물/생선,성수,20171121,,1.924254092,-0.029375765,0.66025641,8.232233545,659.150918,0.00854920885,0.0110666925,0.006609908
0B91BA490B,은식*,서울특별시 성동구 성수이로 30-4,서울 성동구,,백반/가정식,성수,20200924,,2.423501149,-0.0292275574,0.832474227,10.95457961,659.2515658,-0.00633619599,0.0194550051,0.022860812
53E08ECF72,훈이*,서울특별시 성동구 성수이로 32-3,서울 성동구,,백반/가정식,성수,20220622,,2.462516769,-0.0264187867,1.102336825,31.17114404,661.159002,-0.0284195461,0.0133246974,0.002473376
03DCE2BB5C,메가**,서울특별시 성동구 성수이로 33-3,서울 성동구,,백반/가정식,성수,20241011,,2.47614192,-0.0261121857,1.389337641,50.10008007,661.3672147,-0.00670952194,0.0158213345,0.0010434457
C1E11E7838,쿨베***********,서울특별시 성동구 성수이로 34-1,서울 성동구,,담배,성수,20210722,,0,-0.0304347826,0.888888889,24.09416584,658.4317391,0.0186370456,0.0270532022,0.0047471887
2E234CD1DD,골목**,서울특별시 성동구 성수이로 36-7,서울 성동구,,한식-단품요리일반,성수,20230823,,2.44069979,-0.0300429185,1.335311573,34.34589381,658.6978541,-0.0419632166,0.0282354278,0.009852717
8EC31C80FF,시골*,서울특별시 성동구 성수이로 36-9,서울 성동구,,백반/가정식,성수,20200923,,2.423501149,-0.0292275574,0.832474227,11.46454938,659.2515658,-0.00633619599,0.0194550051,0.018543193
383481B7AC,모센***********,서울특별시 성동구 성수이로7길 1,서울 성동구,,카페,성수,20221102,,2.501409907,-0.029375765,0.793103448,24.07501282,659.150918,0.00854920885,0.0110666925,0.009581715
4251F43180,범*,서울특별시 성동구 성수이로7길 1,서울 성동구,,요리주점,성수,20211220,,2.416659403,-0.0308788599,0.666666667,19.67209927,658.1301663,-0.00866708394,0.00585022874,0.0071856673
FD1D26195F,젤라****,서울특별시 성동구 성수이로7길 1,서울 성동구,,아이스크림/빙수,성수,20180419,,1.517242823,-0.0304347826,1.243654822,26.19498373,658.4317391,0.0186370456,0.0270532022,0.0031817365
FCE9599321,가가**,서울특별시 성동구 성수이로7길 7,서울 성동구,,일식당,성수,20200622,,2.153679091,-0.0311804009,1.507246377,13.38417053,657.9253898,0.011986687,0.00622588799,0.015735826
79DB6DBBB4,커피******,서울특별시 성동구 성수이로7길 7,서울 성동구,커피전문점8,커피전문점,성수,20171220,,2.20687603,-0.0264187867,1.242582897,7.570179233,661.159002,-0.0284195461,0.0133246974,0.0042172396
182C5D1799,이랑****************,서울특별시 성동구 성수이로7길 7,서울 성동구,,한식-단품요리일반,성수,20170214,,2.40230187,-0.0309734513,0.544329897,7.142648482,658.0659292,-0.0377514013,0.016329626,0.021944854
D67C0BE6A2,뇨끼*,서울특별시 성동구 성수일로1길 8,서울 성동구,,양식,성수,20230509,,2.377887261,-0.0264187867,0.635514019,19.83243498,661.159002,-0.0284195461,0.0133246974,0.0038392309
A479497AF2,록*,서울특별시 성동구 성수일로3길 2,서울 성동구,,일식-우동/소바/라면,성수,20200814,,1.58113883,-0.0321469575,1,15.7603395,657.2690011,0.0038030748,0.0100252535,0.20130572
4BBF641656,더카***********,서울특별시 성동구 성수일로8길 5,서울 성동구,카페2,카페,성수,20241122,,2.378231031,-0.0261121857,1.293550778,16.75674054,661.3672147,-0.00670952194,0.0158213345,0.016931573
10ED44611E,에이***,서울특별시 성동구 성수일로8길 5,서울 성동구,,피자,성수,20201030,,2.149082758,-0.0300429185,0.268156425,19.82117818,658.6978541,-0.0419632166,0.0282354278,0.003031208
69C8736433,파워*********,서울특별시 성동구 성수일로8길 5,서울 성동구,,백반/가정식,성수,20201127,,2.61127367,-0.0310945274,0.84592145,11.75227738,657.9837065,0.00810355673,0.0174033325,0.00093749596
5864A763E4,마루***,서울특별시 성동구 성수일로8길 5,서울 성동구,,한식-단품요리일반,성수,20211201,,2.40699845,-0.0304347826,0.775411423,24.03008224,658.4317391,0.0186370456,0.0270532022,0.01289026
6B8D1ED40D,온이***,서울특별시 성동구 송정12라길 27,서울 성동구,,양식,성수,20240717,,2.383012499,-0.0270541082,1.497227357,33.66940058,660.7275551,0.0121771783,0.00833883986,0.006113668
FDE93C77D7,대한**,서울특별시 성동구 송정12마길 23,서울 성동구,,식료품,성수,20200915,,2.672859237,-0.029375765,1.293680297,69.83334121,659.150918,0.00854920885,0.0110666925,0.00031101442
5386608DEC,아랫***,서울특별시 성동구 송정14길 14-1,서울 성동구,,백반/가정식,장한평자동차,20181029,,-0.593022454,-0.0666666667,0.811827957,7.455631433,633.8266667,0.00478821363,0.00811432418,0.0017100574
20B38FBA58,문화*****,서울특별시 성동구 아차산로1길 9,서울 성동구,,양식,뚝섬,20220818,,1.398757212,-0.0210325048,1.271028037,14.69833973,664.816826,-0.057431289,0.026290992,0.010444766
9E3A686B70,그리*****,서울특별시 성동구 아차산로1길 9,서울 성동구,,베이커리,뚝섬,20230915,,0.75951977,-0.0224489796,0.867924528,17.50842256,663.854898,-0.00456306956,0.0166249506,0.0148387365
77DBEC55AD,카모*****,서울특별시 성동구 아차산로1길 9,서울 성동구,,커피전문점,뚝섬,20191216,,0.913197639,-0.0248138958,1.238938053,14.56938731,662.2488834,0.0288806176,0.0298341974,0.015849162
3A52CE5658,성일*******,서울특별시 성동구 아차산로3길 9,서울 성동구,,한식-육류/고기,뚝섬,20170929,,-0.0275596759,-0.0270935961,0.692810458,21.53522763,660.7007389,-0.018860012,0.0145175637,0.005865808
28A86E02D8,성일*******,서울특별시 성동구 아차산로3길 9,서울 성동구,,한식-육류/고기,뚝섬,20171206,,0,-0.0265060241,0.368472906,24.37318872,661.099759,0.0133891763,0.0128616315,0.039196067
77CDCFE833,우향******,서울특별시 성동구 아차산로7길 4,서울 성동구,,백반/가정식,성수,20220325,,2.608822105,-0.0319693095,0.558375635,9.518935231,657.3896419,-0.0253888241,0.0195926006,0.0024277072
307DBEB4EC,등*,서울특별시 성동구 아차산로7길 4,서울 성동구,,한식-육류/고기,성수,20221024,,1.542843936,-0.0325945241,1.082120582,16.22826134,656.9650587,-0.000356881052,0.020954284,0.043638833
1290AD294E,베스*********,서울특별시 성동구 아차산로7길 4,서울 성동구,아이스크림/빙수1,아이스크림/빙수,성수,20230317,,1.872314953,-0.0259615385,0.734939759,10.36270996,661.4695192,-0.00548096438,0.0184036441,0.02137182
F3E07DF794,토리***,서울특별시 성동구 아차산로7길 7,서울 성동구,,일식당,성수,20201209,,2.24495671,-0.0287769784,0.730538922,22.4552736,659.557554,0.00705862541,0.00564802331,0.008552195
28EA223BD1,박돼*****,서울특별시 성동구 아차산로7길 7,서울 성동구,,축산물,성수,20240226,,-0.305260163,-0.0304347826,1.609311741,22.55523944,658.4317391,0.0186370456,0.0270532022,0.009353177
F2119F711A,철길***,서울특별시 성동구 아차산로7길 7,서울 성동구,,호프/맥주,성수,20231018,,0.833333333,-0.0261121857,0.54368932,14.24139898,661.3672147,-0.00670952194,0.0158213345,0.006286884
AE41AF8C70,북촌********,서울특별시 성동구 아차산로7길 7,서울 성동구,한식-단품요리일반7,한식-단품요리일반,성수,20160926,,2.405665158,-0.0287769784,0.260667904,7.28130925,659.557554,0.00705862541,0.00564802331,0.02270546
C31C533DC4,대구****,서울특별시 성동구 아차산로7길 8,서울 성동구,,백반/가정식,성수,20231130,,2.479409903,-0.0259615385,1.111111111,16.98668533,661.4695192,-0.00548096438,0.0184036441,0.002881311
8B23667254,젠젠****,서울특별시 성동구 연무장11길 10,서울 성동구,,카페,성수,20220613,,2.429454066,-0.0300429185,0.52173913,28.19453451,658.6978541,-0.0419632166,0.0282354278,0.09254025
FBC56DE125,쁘띠*****************,서울특별시 성동구 연무장15길 11,서울 성동구,,양식,성수,20220729,20250220,2.178249829,-0.0315151515,1,13.2934853,657.6980606,0.0054531886,0.00966161871,0.05378122
A29B6BBC99,프렌*******************,서울특별시 성동구 연무장15길 11,서울 성동구,,양식,성수,20240328,,2.398517427,-0.0287769784,0.3138833,28.50849688,659.557554,0.00705862541,0.00564802331,0.005327958
33C513E513,맥코***********************,서울특별시 성동구 연무장15길 11,서울 성동구,,커피전문점,성수,20230703,,2.272762928,-0.0270541082,0.625698324,20.47800676,660.7275551,0.0121771783,0.00833883986,0.0036159444
8EA61A843E,파리*******,서울특별시 성동구 연무장15길 11,서울 성동구,,아이스크림/빙수,성수,20240523,,1.872314953,-0.0259615385,1.469879518,19.45030669,661.4695192,-0.00548096438,0.0184036441,0.008732811
B05183195E,밀키*****************,서울특별시 성동구 연무장15길 11,서울 성동구,,한식-단품요리일반,성수,20240805,,2.374913585,-0.0259615385,1.553431798,24.06683363,661.4695192,-0.00548096438,0.0184036441,0.004355094
26FAE231DB,쏘쏘*****,서울특별시 성동구 연무장17길 14,서울 성동구,,베이커리,성수,20221012,,2.369329652,-0.0318181818,1.204301075,36.29654899,657.4922727,-0.00172991071,0.0102893744,0.02922404
A5905A359E,차일******,서울특별시 성동구 연무장18길 14,서울 성동구,,피자,성수,20211118,,2.543455131,-0.0325945241,1.071895425,23.4934002,656.9650587,-0.000356881052,0.020954284,0.015563485
991AACE110,성수**,서울특별시 성동구 연무장19길 10,서울 성동구,,요리주점,성수,20200309,,2.280619524,-0.0325945241,0.327160494,37.27746417,656.9650587,-0.000356881052,0.020954284,0.015078971
DDA448BE28,윤식*,서울특별시 성동구 연무장19길 12,서울 성동구,,한식뷔페,성수,20190318,,1.917412472,-0.0287769784,1.333333333,19.82098471,659.557554,0.00705862541,0.00564802331,0.0024018965
B74BDE56CF,호남**,서울특별시 성동구 연무장19길 18,서울 성동구,,식료품,성수,20190408,,2.663895918,-0.0325960419,1.310469314,17.82169893,656.9640279,0.0186630988,0.00810630632,0.0014823257
E20F4A8C30,수상****,서울특별시 성동구 연무장19길 18,서울 성동구,,한식-국밥/설렁탕,성수,20240131,,2.698038503,-0.0307354555,2.0625,22.55523944,658.2275521,0.0473697543,0.0201323539,0.006383616
C6C9F3F826,얌샘*******,서울특별시 성동구 연무장5가길 7,서울 성동구,분식14,분식,성수,20241029,,1.309147971,-0.0264187867,1.797413793,22.55523944,661.159002,-0.0284195461,0.0133246974,0.028618952
2B88E8F026,미*,서울특별시 성동구 연무장5가길 7,서울 성동구,,양식,성수,20210113,,2.398517427,-0.0287769784,1.255533199,12.0200545,659.557554,0.00705862541,0.00564802331,0.024142705
B89447A3C4,성수****,서울특별시 성동구 연무장5가길 7,서울 성동구,,중식당,성수,20240904,,2.769873494,-0.0267857143,1.1015625,16.67157511,660.9098214,0.0148386313,0.0130270005,0.0028733448
84768B892E,토메*****,서울특별시 성동구 연무장5가길 7,서울 성동구,,이자카야,성수,20220926,,1.974841766,-0.0296924708,0.784810127,22.4507718,658.9358431,0.011319638,0.0184638336,0.0027487709
03BE2D577F,커피************,서울특별시 성동구 연무장5가길 7,서울 성동구,,커피전문점,성수,20230725,,2.273687895,-0.0284552846,0.953488372,12.81004564,659.7760163,0.000913111776,0.00360941037,0.016139034
A9E4FFF531,부산**,서울특별시 성동구 연무장5가길 7,서울 성동구,,한식-국수/만두,성수,20210607,,2.387695912,-0.0270541082,0.346590909,8.905208833,660.7275551,0.0121771783,0.00833883986,0.005164609
D3CEEC6D94,샐러******,서울특별시 성동구 연무장5가길 7,서울 성동구,,한식-단품요리일반,성수,20240206,,2.374913585,-0.0259615385,0.517810599,27.78902831,661.4695192,-0.00548096438,0.0184036441,0.06989448
49D7D6044C,멘노**,서울특별시 성동구 연무장5가길 7,서울 성동구,,일식-우동/소바/라면,성수,20240426,,1.963961012,-0.0287769784,0.352941176,14.22692261,659.557554,0.00705862541,0.00564802331,0.010049499
A93F318601,대*,서울특별시 성동구 연무장7가길 2,서울 성동구,,요리주점,성수,20230405,,2.416659403,-0.0310945274,0.961325967,32.54926883,657.9837065,0.00810355673,0.0174033325,0.04933
155685F58E,스시**,서울특별시 성동구 연무장7가길 2,서울 성동구,,일식-초밥/롤,성수,20241031,,1.507556723,-0.0259615385,0.777777778,20.62349055,661.4695192,-0.00548096438,0.0184036441,0.004901011
007BE37BA2,토리******,서울특별시 성동구 연무장7가길 2,서울 성동구,,한식-단품요리일반,성수,20211013,,2.404578055,-0.0319693095,0.571785268,37.03604123,657.3896419,-0.0253888241,0.0195926006,0.6432382
B72212ED1C,온*,서울특별시 성동구 연무장7가길 5,서울 성동구,,요리주점,성수,20210705,,2.280619524,-0.0324675325,0.642424242,32.49876929,657.0512987,-0.0128037204,0.00911193082,0.039629545
652AA8E8C5,유스*************,서울특별시 성동구 연무장7가길 9,서울 성동구,,카페,성수,20210420,,2.501409907,-0.029375765,0.793103448,42.67575608,659.150918,0.00854920885,0.0110666925,0.0054105297
1166DE00E7,블루***,서울특별시 성동구 연무장7가길 9,서울 성동구,,와인바,성수,20230103,,1.788648091,-0.0300429185,1.102040816,18.42281081,658.6978541,-0.0419632166,0.0282354278,0.0039753085
3E5737823F,오늘********,서울특별시 성동구 연무장7길 7-1,서울 성동구,와인바1,와인바,성수,20240530,,1.852997081,-0.0264187867,0.284313725,22.74870953,661.159002,-0.0284195461,0.0133246974,0.007914645
C93B3BC4D1,스시**,서울특별시 성동구 연무장7길 7-1,서울 성동구,,일식당,성수,20170713,,2.209469791,-0.0296924708,0.390410959,16.34048758,658.9358431,0.011319638,0.0184638336,0.02052187
646D7BE313,성수**,서울특별시 성동구 연무장7길 7-1,서울 성동구,,한식-찌개/전골,성수,20200416,,0.7124705,-0.0325945241,0.971428571,13.0522152,656.9650587,-0.000356881052,0.020954284,0.011719203
57ECFF0227,시옹**,서울특별시 성동구 연무장7길 7-1,서울 성동구,,동남아/인도음식,성수,20220225,,0.702764221,-0.0315151515,0.342465753,25.5018176,657.6980606,0.0054531886,0.00966161871,0.0070188274
63064A8A5C,메가**************,서울특별시 성동구 연무장7길 8-1,서울 성동구,커피전문점2,커피전문점,성수,20181017,,2.270685541,-0.0267857143,0.301204819,13.23264311,660.9098214,0.0148386313,0.0130270005,0.0030994345
8D7C69A199,커피**********,서울특별시 성동구 연무장7길 8-1,서울 성동구,,커피전문점,성수,20191028,20230418,2.376797448,-0.0324675325,1.515513126,17.03118089,657.0512987,-0.0128037204,0.00911193082,0.23704837
FC1BE5CBBF,태양*****,서울특별시 성동구 연무장7길 8-1,서울 성동구,,한식-찌개/전골,성수,20240612,,1.192079121,-0.0284552846,0.298013245,24.73793016,659.7760163,0.000913111776,0.00360941037,0.026577922
D4AA4CAA8D,골든******************,서울특별시 성동구 연무장9길 8-1,서울 성동구,,중식당,성수,20230621,20250703,2.769873494,-0.0267857143,0.3671875,14.08460102,660.9098214,0.0148386313,0.0130270005,0.10850252
E74932DE0A,웜브**************,서울특별시 성동구 연무장길 16-2,서울 성동구,,베이커리,성수,20230619,20250731,2.403949534,-0.0321469575,0.898351648,32.83267037,657.2690011,0.0038030748,0.0100252535,0.13583563
81920AB1D5,르 ***************,서울특별시 성동구 연무장길 20-1,서울 성동구,,베이커리,성수,20221107,,2.213133341,-0.0270541082,0.289855072,18.63378961,660.7275551,0.0121771783,0.00833883986,0.009970985
12C9656088,드렁*******,서울특별시 성동구 연무장길 29-1,서울 성동구,,양식,성수,20230120,,2.247067713,-0.0318181818,0.992592593,26.7862919,657.4922727,-0.00172991071,0.0102893744,0.0050838008
B360E93D13,칠렉******,서울특별시 성동구 연무장길 29-1,서울 성동구,,식료품,성수,20240612,,2.652205702,-0.0270541082,0.652360515,32.62242517,660.7275551,0.0121771783,0.00833883986,0.018878425
